0,0,0,0,0,0
0,6.36772960724722e-06,5.09418368580277e-06,6.36772960724722e-06,0,0
0,5.02239573699508e-05,4.01791658959706e-05,5.02239573699508e-05,0,0
0,0.000167101378152033,0.000133681102521641,0.000167101378152033,0,0
0,0.000390436184844455,0.000312348947875584,0.000390436184844455,0,0
0,0.000751608880144809,0.000601287104115872,0.000751608880144809,0,0
0,0.0012799850883369,0.00102398807066955,0.0012799850883369,0,0
0,0.00200295636707033,0.0016023650936563,0.00200295636707033,0,0
0,0.0029459810191401,0.00235678481531212,0.0029459810191401,0,0
0,0.00413262490426617,0.00330609992341298,0.00413262490426617,0,0
0,0.00558460225087306,0.0044676818006985,0.00558460225087306,0,0
0,0.00732181646786947,0.00585745317429563,0.00732181646786947,0,0
0,0.00936240095642778,0.00748992076514229,0.00936240095642778,0,0
0,0.0117227599217638,0.00937820793741107,0.0117227599217638,0,0
0,0.014417609184916,0.0115340873479329,0.014417609184916,0,0
0,0.0174600169945257,0.0139680135956206,0.0174600169945257,0,0
0,0.020861444838616,0.0166891558708929,0.020861444838616,0,0
0,0.0246317882563718,0.0197054306050975,0.0246317882563718,0,0
0,0.0287794176499193,0.0230235341199355,0.0287794176499193,0,0
0,0.0333112190961053,0.0266489752768843,0.0333112190961053,0,0
0,0.0382326351582774,0.030586108126622,0.0382326351582774,0,0
0,0.043547705698063,0.0348381645584505,0.043547705698063,0,0
0,0.049259108687149,0.0394072869497193,0.049259108687149,0,0
0,0.0553682010190616,0.0442945608152494,0.0553682010190616,0,0
0,0.0618750593209459,0.0495000474567569,0.0618750593209459,0,0
0,0.0687785207653452,0.0550228166122763,0.0687785207653452,0,0
0,0.0760762238819808,0.0608609791055847,0.0760762238819808,0,0
0,0.0837646493695314,0.0670117194956253,0.0837646493695314,0,0
0,0.0918391609074131,0.0734713287259306,0.0918391609074131,0,0
0,0.100294045967558,0.0802352367740468,0.100294045967558,0,0
0,0.109122556626196,0.0872980453009572,0.109122556626196,0,0
0,0.118316950375632,0.0946535603005056,0.118316950375632,0,0
0,0.127868530936025,0.10229482474882,0.127868530936025,0,0
0,0.137767689067171,0.110214151253737,0.137767689067171,0,0
0,0.14800394338028,0.118403154704224,0.14800394338028,0,0
0,0.158565981149757,0.126852784919806,0.158565981149757,0,0
0,0.169441699124979,0.135553359299983,0.169441699124979,0,0
0,0.180618244342077,0.144494595473662,0.180618244342077,0,0
0,0.192082054935717,0.153665643948574,0.192082054935717,0,0
0,0.203818900950875,0.1630551207607,0.203818900950875,0,0
0,0.21581392515462,0.172651140123696,0.21581392515462,0,0
0,0.228051683847893,0.182441347078315,0.228051683847893,0,0
0,0.240516187677287,0.19241295014183,0.240516187677287,0,0
0,0.253190942446824,0.202552753957459,0.253190942446824,0,0
0,0.266058989929738,0.212847191943791,0.266058989929738,0,0
0,0.279102948680253,0.223282358944203,0.279102948680253,0,0
0,0.292305054845363,0.233844043876291,0.292305054845363,0,0
0,0.30564720297661,0.244517762381288,0.30564720297661,0,0
0,0.319110986841865,0.255288789473492,0.319110986841865,0,0
0,0.332677740237109,0.266142192189687,0.332677740237109,0,0
0,0.346328577798209,0.277062862238568,0.346328577798209,0,0
0,0.360044435812702,0.288035548650162,0.360044435812702,0,0
0,0.37380611303157,0.299044890425256,0.37380611303157,0,0
